id,name
1,Casual
2,Indie
3,Sports
4,Action
5,Adventure
6,Strategy
7,Free to Play
8,Massively Multiplayer
9,RPG
10,Simulation
11,Early Access
12,Racing
13,Utilities
14,Education
15,Sexual Content
16,Nudity
17,Violent
18,Gore
19,Design & Illustration
20,Animation & Modeling
21,Game Development
22,Web Publishing
23,Software Training
24,Photo Editing
25,Audio Production
26,Video Production
27,Accounting
28,Movie
29,Documentary
30,Episodic
31,Short
32,Tutorial
33,360 Video
